bugID,week,month,yearday,hour,day,commit_size,changed_file,churn,committer_exp,reporter_exp,assignee_exp,keyword,fix_time,invalid_status,severity,priority,platform,title_size,cc_count,reopened
125756,Tue,Dec,351,18,17,10,8,176,136,48,39,YES,0.0,NO,Normal,P2,Unspecified,9,6,YES
105713,Tue,Mar,64,6,5,12,5,87,12305,2,3,YES,0.0,NO,Normal,P2,Unspecified,11,10,YES
105536,Tue,Jan,8,18,8,16,19,199,11401,18,9,YES,0.0,NO,Normal,P2,Unspecified,15,8,NO
87360,Thu,May,152,6,31,9,12,2297,7,47,46,YES,0.0,NO,Normal,P2,Unspecified,8,8,YES
96970,Tue,Oct,284,11,11,6,3,16,129,377,408,NO,0.0,NO,Normal,P2,Unspecified,5,4,NO
92096,Mon,Aug,213,16,1,5,3,15,54,106,108,YES,0.0,NO,Normal,P2,Unspecified,9,2,NO
10145,Sun,Jan,14,8,14,3,13,169,732,4,1,YES,0.0,NO,Normal,P1,Macintosh,9,0,YES
67168,Tue,Aug,242,16,30,9,2,24,507,89,84,YES,0.0,NO,Normal,P2,Unspecified,8,4,YES
70718,Tue,Oct,298,15,25,12,6,115,80,183,183,YES,0.0,NO,Normal,P2,All,11,12,NO
53352,Sat,Jan,29,0,29,11,3,851,427,201,4890,YES,0.0,NO,Normal,P2,PC,10,8,YES
125408,Mon,Aug,226,12,13,5,2,10,68,223,214,YES,0.0,NO,Normal,P2,Unspecified,6,4,NO
104210,Fri,Jan,6,3,6,8,3,26,1049,42,41,YES,0.0,NO,Normal,P2,Unspecified,11,7,NO
104210,Sat,Jan,7,9,7,5,6,102,1050,42,41,YES,5.0,NO,Normal,P2,Unspecified,11,7,NO
104210,Wed,Jan,11,7,11,15,10,238,1061,42,41,NO,7.0,NO,Normal,P2,Unspecified,11,7,NO
70714,Thu,Oct,300,18,27,10,7,534,28,28,26,YES,0.0,NO,Normal,P2,Unspecified,9,4,YES
134169,Sun,Jun,173,5,22,11,2,16,353,108,111,YES,0.0,NO,Normal,P2,Unspecified,10,6,YES
70241,Mon,Oct,290,23,17,12,21,607,300,288,281,YES,0.0,NO,Normal,P2,Unspecified,11,5,YES
70241,Mon,Oct,290,23,17,12,3,14,301,288,281,YES,0.4,NO,Normal,P2,Unspecified,11,5,YES
70241,Tue,Oct,291,15,18,12,3,29,302,288,281,YES,4.1,NO,Normal,P2,Unspecified,11,5,YES
70241,Tue,Oct,291,15,18,12,6,61,303,288,281,YES,4.1,NO,Normal,P2,Unspecified,11,5,YES
70241,Tue,Oct,291,15,18,12,9,302,304,288,281,YES,4.1,NO,Normal,P2,Unspecified,11,5,YES
70241,Tue,Oct,291,15,18,12,4,68,305,288,281,YES,4.1,NO,Normal,P2,Unspecified,11,5,YES
70241,Tue,Oct,291,15,18,12,3,39,306,288,281,YES,4.1,NO,Normal,P2,Unspecified,11,5,YES
70241,Tue,Oct,291,17,18,12,6,179,307,288,281,YES,4.2,NO,Normal,P2,Unspecified,11,5,YES
132647,Tue,Oct,304,15,30,5,2,18,10193,70,79,YES,0.0,NO,Normal,P2,Unspecified,7,12,NO
122769,Tue,Jul,199,1,17,6,29,34,196,479,479,NO,0.0,NO,Normal,P2,Unspecified,7,1,NO
122769,Tue,Jul,199,2,17,8,3,7,197,479,479,NO,0.6,NO,Normal,P2,Unspecified,7,1,NO
105513,Fri,Jan,20,19,20,13,42,570,2355,1,494,YES,0.0,NO,Normal,P2,Unspecified,7,7,NO
105513,Fri,Jan,20,23,20,8,2,25,87,1,494,YES,2.3,NO,Normal,P2,Unspecified,7,7,NO
78877,Thu,Feb,48,20,17,3,3,6,650,2,6897,NO,0.0,NO,Normal,P2,All,8,4,NO
106135,Wed,Jan,9,2,9,9,2,18,98,21,19,YES,0.0,NO,Normal,P2,Unspecified,8,8,YES
108466,Wed,Feb,37,13,6,9,34,886,171,53,51,YES,0.0,NO,Normal,P2,Unspecified,8,8,YES
108466,Wed,Feb,37,22,6,9,34,897,172,53,51,YES,3.3,NO,Normal,P2,Unspecified,8,8,YES
108466,Thu,Feb,38,11,7,9,34,906,173,53,51,YES,4.6,NO,Normal,P2,Unspecified,8,8,YES
108466,Thu,Feb,38,20,7,9,34,905,174,53,51,YES,5.0,NO,Normal,P2,Unspecified,8,8,YES
95685,Thu,Sep,265,10,22,7,2,11,34,187,214,YES,0.0,NO,Normal,P2,Unspecified,5,2,NO
107403,Sun,Jan,20,22,20,5,3,91,11601,4,676,YES,0.0,NO,Normal,P2,Unspecified,4,7,NO
107403,Tue,May,134,22,14,5,5,43,13170,4,676,YES,11.4,NO,Normal,P2,Unspecified,4,7,NO
107405,Mon,Jan,21,1,21,9,10,303,1128,35,35,YES,0.0,NO,Normal,P2,Unspecified,8,14,YES
99512,Tue,Nov,312,6,8,6,2,9,668,433,366,YES,0.0,NO,Normal,P2,Unspecified,10,4,NO
116125,Mon,May,140,23,20,13,5,96,13218,3,1511,YES,0.0,NO,Minor,P3,All,4,4,NO
